episode,step,target_agent_id,pc_repeat_agent_id,nano_action,nano_called,nano_skip_used,nano_repeat_raw,nano_repeat_slots,nano_remaining_before,nano_remaining_after,nano_safety_interrupted,nano_interrupt_reason,nano_infer_ms,round_trip_ms,pc_repeat_action,pc_repeat_called,pc_repeat_skip_used,pc_repeat_repeat_raw,pc_repeat_repeat_slots,pc_repeat_remaining_before,pc_repeat_remaining_after,pc_repeat_safety_interrupted,pc_repeat_interrupt_reason,pc_repeat_infer_ms,pc_regular_agent_ids,pc_regular_infer_ms,teacher_action_target,target_action_match,reward,delay,drop,offload_rate,joint_actions
0,75,0,1,1,1,0,0.9945140480995178,5,4,5,1,energy_low,1.2899739999738813,15.260300016961992,1,1,0,1.0179102420806885,5,5,5,1,energy_low,0.3502999898046255,"[2, 3]",0.24449999909847975,1,1,-1.0625,212.5,0.5,1.0,"[1, 1, 1, 1]"
0,76,0,1,1,1,0,1.0147371292114258,5,5,5,1,queue_pressure|obs_changed,1.275439000210099,10.611700010485947,1,1,0,1.011527180671692,5,5,5,1,energy_low,0.2807000419124961,"[2, 3]",0.23039989173412323,1,1,-0.84375,168.75,0.25,1.0,"[1, 1, 1, 1]"
0,77,0,1,1,1,0,0.9773596525192261,5,5,5,1,obs_changed,1.7044400001395843,10.811000014655292,1,1,0,0.9984551668167114,5,5,5,1,obs_changed,0.29419991187751293,"[2, 3]",0.23250002413988113,1,1,-0.6375,127.5,0.0,1.0,"[1, 1, 1, 1]"
0,78,0,1,1,0,1,,,5,4,0,,,,1,1,0,1.0164282321929932,5,5,5,1,energy_low|obs_changed,0.23770006373524666,"[2, 3]",0.33489998895674944,1,1,-0.64625,129.25,0.0,1.0,"[1, 1, 1, 1]"
0,79,0,1,1,0,1,,,4,3,0,,,,1,1,0,1.0189008712768555,5,5,5,1,energy_low,0.16840000171214342,"[2, 3]",0.1783999614417553,1,1,-0.65375,130.75,0.0,1.0,"[1, 1, 1, 1]"
0,80,0,1,1,0,1,,,3,2,0,,,,1,0,1,,,5,4,0,,,"[2, 3]",0.18259999342262745,1,1,-0.66375,132.75,0.0,1.0,"[1, 1, 1, 1]"
0,81,0,1,1,1,0,1.0290319919586182,5,2,5,1,energy_low,1.2893489999896701,12.671399977989495,1,1,0,1.0057493448257446,5,4,5,1,energy_low,0.30800001695752144,"[2, 3]",0.1973999897018075,1,1,-0.67375,134.75,0.0,1.0,"[1, 1, 1, 1]"
0,82,0,1,1,0,1,,,5,4,0,,,,1,1,0,1.0254909992218018,5,5,5,1,energy_low,0.16449997201561928,"[2, 3]",0.17830007709562778,1,1,-0.68125,136.25,0.0,1.0,"[1, 1, 1, 1]"
0,83,0,1,1,0,1,,,4,3,0,,,,1,1,0,1.025888204574585,5,5,5,1,energy_low,0.16339996363967657,"[2, 3]",0.17779995687305927,1,1,-0.68625,137.25,0.0,1.0,"[1, 1, 1, 1]"
0,84,0,1,1,1,0,1.0102427005767822,5,3,5,1,energy_low,1.2872610000158602,14.871300081722438,1,1,0,0.9977821111679077,5,5,5,1,queue_pressure,0.31160004436969757,"[2, 3]",0.19619998056441545,1,1,-0.69125,138.25,0.0,1.0,"[1, 1, 1, 1]"
0,85,0,1,1,1,0,1.0146818161010742,5,5,5,1,energy_low|queue_pressure|obs_changed,1.2605379999968136,10.87639993056655,1,1,0,1.008570671081543,5,5,5,1,energy_low|obs_changed,0.33119996078312397,"[2, 3]",0.23579993285238743,1,1,-0.8975,179.5,0.25,1.0,"[1, 1, 1, 1]"
0,86,0,1,1,1,0,0.9740198850631714,5,5,5,1,energy_low|obs_changed,1.2926280001011037,9.95759991928935,1,1,0,1.018636703491211,5,5,5,1,energy_low|channel_drop,0.25219994131475687,"[2, 3]",0.1933000748977065,1,1,-0.70375,140.75,0.0,1.0,"[1, 1, 1, 1]"
0,87,0,1,1,0,1,,,5,4,0,,,,1,1,0,1.0320312976837158,5,5,5,1,energy_low,0.16739999409765005,"[2, 3]",0.1802999759092927,1,1,-0.71125,142.25,0.0,1.0,"[1, 1, 1, 1]"
0,88,0,1,1,1,0,1.0303497314453125,5,4,5,1,energy_low,1.272416000119847,22.36609999090433,1,1,0,0.9652001261711121,5,5,5,1,energy_low,0.34280004911124706,"[2, 3]",0.24199998006224632,1,1,-0.91125,182.25,0.25,1.0,"[1, 1, 1, 1]"
