episode,stage,load_factor,task_min_bits,task_max_bits,steps,episode_reward,reward_ma,episode_delay_mean,episode_drop_rate,episode_offload_rate,episode_energy_mean,actor_loss,critic_loss,entropy,total_loss
14,phase1,1.0,1500000.0,6000000.0,200,-180.80000000000007,-174.05910714285716,180.8,0.28125,0.66,1.4697370034456254,-0.004032785449886606,27.447492508661178,0.6155729265440077,13.716635658627464
15,phase1,1.0,1500000.0,6000000.0,200,-171.53375,-173.89075000000003,171.53375,0.23375,0.705,1.1405158054828644,-0.0023611877778811114,23.572356723603747,0.5957392894086384,11.780838512239002
16,phase1,1.0,1500000.0,6000000.0,200,-176.1125,-174.02960937500004,176.1125,0.23375,0.71625,1.0789422231912613,-0.016407943042438655,20.64683707555135,0.5953973815554664,10.304033620016915
17,phase1,1.0,1500000.0,6000000.0,200,-174.92249999999993,-174.08213235294122,174.9225,0.25625,0.68375,1.2642178523540497,0.007450185372449812,25.350841181618826,0.6205439837205977,12.679768142246065
18,phase1,1.0,1500000.0,6000000.0,200,-178.00124999999997,-174.29986111111114,178.00125,0.27125,0.68125,1.3930814200639725,0.007170187265035652,16.304969991956437,0.6256808354741051,8.156526724497477
19,phase1,1.0,1500000.0,6000000.0,200,-179.79000000000008,-174.5888157894737,179.79,0.2775,0.645,1.6420537450909614,0.008427217624904145,12.251027164005098,0.6386788558392298,6.130747363680885
20,phase1,1.0,1500000.0,6000000.0,200,-177.68374999999997,-174.74356250000002,177.68375,0.26,0.68375,1.4279573836922645,-0.00042180320070613,8.614325909387498,0.615924616654714,4.303661550794329
21,phase1,1.0,1500000.0,6000000.0,200,-173.71250000000003,-174.82625000000002,173.7125,0.2575,0.69,1.0620834927260876,0.00141810645748462,8.093020598093668,0.622802605231603,4.044814393633888
22,phase1,1.0,1500000.0,6000000.0,200,-174.64749999999998,-174.99431250000004,174.6475,0.275,0.66625,1.5617396888136863,-0.010898128340375565,6.406352474575951,0.6282945828778403,3.189136647042774
23,phase1,1.0,1500000.0,6000000.0,200,-175.6425,-175.29068750000005,175.6425,0.26625,0.6675,1.315582810640335,0.0010008484657321657,4.958802643276396,0.5816600152424404,2.4774939020474753
24,phase1,1.0,1500000.0,6000000.0,200,-169.00125,-175.234125,169.00125,0.1975,0.76375,0.8629608172178268,-0.011379040201150235,5.282736965588161,0.5292350472438903,2.6273432742981684
25,phase1,1.0,1500000.0,6000000.0,200,-172.87249999999997,-175.2656875,172.8725,0.18625,0.8025,0.8126714089512825,-0.0066394805464716185,5.680866417430696,0.46661360278016045,2.831460646220616
26,phase1,1.0,1500000.0,6000000.0,200,-169.01250000000005,-175.0904375,169.0125,0.15625,0.83875,0.6922955222427845,0.0059934862490211216,4.319731649898348,0.4225271599633353,2.1637466691789173
27,phase1,1.0,1500000.0,6000000.0,200,-166.51625000000007,-174.79193750000002,166.51625,0.145,0.83875,0.7429698193073273,-0.0005993022849517209,2.3028805341039384,0.38825282738322303,1.1488996985412778
28,phase1,1.0,1500000.0,6000000.0,200,-163.4637499999999,-174.37793750000003,163.46375,0.1275,0.8925,0.6426408948004245,-0.0009544448749650092,6.696360497247605,0.360665914558229,3.345422449566069
29,phase1,1.0,1500000.0,6000000.0,200,-166.02375000000004,-174.15050000000002,166.02375,0.12625,0.9025,0.6769393274188041,0.008291918540462143,6.11754093851362,0.3556974161238897,3.0652838945388794
30,phase1,1.0,1500000.0,6000000.0,200,-166.975,-173.53275000000002,166.975,0.14,0.87125,0.6948248980939389,0.011631532882650694,2.268553364844549,0.3747555563847224,1.1440344339325315
31,phase1,1.0,1500000.0,6000000.0,200,-167.08624999999998,-172.94506249999998,167.08625,0.155,0.83875,0.7417377826571464,-0.00641097773664764,2.017328591573806,0.4267680247624715,1.0001194817679269
32,phase1,1.0,1500000.0,6000000.0,200,-168.17374999999998,-172.41099999999997,168.17375,0.1425,0.845,0.7090494827926159,0.00683903204099763,3.4955484696796963,0.44021362492016386,1.7524121886207944
33,phase1,1.0,1500000.0,6000000.0,200,-164.415,-171.81931249999997,164.415,0.1325,0.8675,0.7123727372288704,0.011583167909910637,1.7008173267046611,0.430509253626778,0.8598392747697376
34,phase1,1.0,1500000.0,6000000.0,200,-162.03749999999997,-170.88118749999998,162.0375,0.1725,0.815,0.7456159579753876,-0.010674249292129562,4.211893479029338,0.4841006156944093,2.092851995002656
35,phase1,1.0,1500000.0,6000000.0,200,-167.54875000000004,-170.68193749999998,167.54875,0.175,0.8125,0.7651644672453404,9.422649496367999e-05,3.0917636099315824,0.47666635115941364,1.5435926970981417
36,phase1,1.0,1500000.0,6000000.0,200,-169.47499999999994,-170.35006249999998,169.475,0.16,0.8175,0.8006349492073059,-0.006332634726450557,2.7824401429721286,0.4747867314588456,1.3825134989761172
37,phase1,1.0,1500000.0,6000000.0,200,-166.06374999999997,-169.90712499999998,166.06375,0.17875,0.80875,0.7616836908459663,-0.002846592238971165,1.4846248513176328,0.5033523192008337,0.7369490698689506
38,phase1,1.0,1500000.0,6000000.0,200,-167.8375,-169.3989375,167.8375,0.185,0.79125,0.7684662309288979,-0.008894593321851321,1.895063965093522,0.4809251945643198,0.9362327626773289
39,phase1,1.0,1500000.0,6000000.0,200,-160.20374999999996,-168.419625,160.20375,0.17375,0.8125,0.7224513393640518,-0.016389362425321623,1.0396620276428403,0.4262406038386481,0.501310448561396
40,phase1,1.0,1500000.0,6000000.0,200,-163.43499999999997,-167.70718749999997,163.435,0.1525,0.8425,0.7109544314444065,-0.0020534151810265725,1.5372698434761591,0.39075352393445517,0.764627745108945
41,phase1,1.0,1500000.0,6000000.0,200,-164.9862500000001,-167.270875,164.98625,0.15,0.84625,0.7148727323114872,-0.010853755287826061,1.4619812596411932,0.3924728965475446,0.718174506511007
42,phase1,1.0,1500000.0,6000000.0,200,-164.47374999999994,-166.7621875,164.47375,0.14625,0.85375,0.6806384551525116,-0.013494126676093964,1.900492699373336,0.4236719792797452,0.9346338613402276
43,phase1,1.0,1500000.0,6000000.0,200,-166.16249999999997,-166.2881875,166.1625,0.14,0.84875,0.703353399336338,-0.003487312900168555,2.0085197119485763,0.46093230162348064,0.9984678838934217
44,phase1,1.0,1500000.0,6000000.0,200,-164.9324999999999,-166.08474999999999,164.9325,0.20375,0.7825,0.8873740887641907,0.0006989678589715844,2.0307291944821677,0.47694231144019533,1.0136788537104924
45,phase1,1.0,1500000.0,6000000.0,200,-171.00500000000008,-165.991375,171.005,0.16625,0.8225,0.8094377824664116,-0.009534831912744613,1.7404618547076272,0.4607475520599456,0.858392364922024
46,phase1,1.0,1500000.0,6000000.0,200,-169.64374999999995,-166.02293749999998,169.64375,0.20125,0.78,0.8545996321737767,0.006362436893617823,1.066418204988752,0.483462413861638,0.5371542321074576
47,phase1,1.0,1500000.0,6000000.0,200,-168.44750000000008,-166.11950000000002,168.4475,0.195,0.7775,0.9310285949707031,-0.0001901202125563508,1.952786970706213,0.4541538123573576,0.9739325912225814
48,phase1,1.0,1500000.0,6000000.0,200,-170.74625,-166.48362500000002,170.74625,0.17375,0.82,0.7569359081983567,0.0015941608608478592,1.5815825661023457,0.4465178435757047,0.7901528548626673
49,phase1,1.0,1500000.0,6000000.0,200,-165.89874999999995,-166.477375,165.89875,0.17875,0.8175,0.7751911601424217,0.007146425511954086,0.9435911760443733,0.4482327103614807,0.47670084947631475
50,phase1,1.0,1500000.0,6000000.0,200,-166.40374999999992,-166.44881249999997,166.40375,0.18625,0.8,0.8032721480727196,-0.005892086530192977,1.4161118921779452,0.4820351508401689,0.6997536846569606
51,phase1,1.0,1500000.0,6000000.0,200,-166.06375,-166.3976875,166.06375,0.215,0.75375,1.0087271450459958,0.0008342120175560316,0.9469423336642129,0.5109302437021619,0.4717507298503603
52,phase1,1.0,1500000.0,6000000.0,200,-164.23875,-166.20093749999995,164.23875,0.22125,0.75125,1.0482396559417249,-0.01281911057109634,1.2531239035583677,0.48072037455581484,0.6113392334608805
53,phase1,1.0,1500000.0,6000000.0,200,-162.30499999999995,-166.09543749999995,162.305,0.2,0.78625,0.7811069820821285,-0.016477846673556736,1.0907686452070873,0.50130913796879,0.52639993564004
54,phase1,1.0,1500000.0,6000000.0,200,-165.10624999999996,-166.24887499999994,165.10625,0.23875,0.71875,1.1010530337691307,0.018232627572225674,1.4728712198280154,0.5170078185342607,0.7520831880115327
55,phase1,1.0,1500000.0,6000000.0,200,-168.33874999999995,-166.28837499999995,168.33875,0.2225,0.7475,1.3820233373343944,0.006751606906098979,0.8819107647453036,0.5281391746941067,0.44506629432241124
56,phase1,1.0,1500000.0,6000000.0,200,-163.40875000000003,-165.98506249999997,163.40875,0.2575,0.69625,1.5312152606248857,0.002591912257706835,0.9257806667259761,0.5217145156292688,0.46287367457435247
57,phase1,1.0,1500000.0,6000000.0,200,-169.07749999999996,-166.13574999999997,169.0775,0.23125,0.73125,0.9639245118200779,0.00403996009290928,0.9482004379942304,0.5237731053715661,0.47552131293785005
58,phase1,1.0,1500000.0,6000000.0,200,-166.81,-166.08437499999997,166.81,0.2825,0.67,1.7032839296758175,0.0009590867363537351,0.6684216885339647,0.5192665514491853,0.3325735999359971
59,phase1,1.0,1500000.0,6000000.0,200,-164.28250000000003,-166.2883125,164.2825,0.27625,0.68,1.9705656942725183,-0.0052565718513159524,1.255994480280649,0.4965999729576565,0.6202576692615237
60,phase1,1.0,1500000.0,6000000.0,200,-162.50875,-166.24199999999996,162.50875,0.26,0.7,1.8461496287584305,-0.01459275767029751,1.1394943410441989,0.48164279758930206,0.5527462035062767
61,phase1,1.0,1500000.0,6000000.0,200,-164.2674999999999,-166.20606249999997,164.2675,0.26,0.695,1.82511034861207,0.0052450102133055525,1.0180222548189617,0.4796132275036403,0.5118580666326341
62,phase1,1.0,1500000.0,6000000.0,200,-160.96625,-166.0306875,160.96625,0.24875,0.71375,1.5623853512108326,-0.015490918198511713,0.5653579596962247,0.4571399830636524,0.2649023621841999
63,phase1,1.0,1500000.0,6000000.0,200,-168.46874999999997,-166.146,168.46875,0.255,0.7175,1.3195103535056114,-0.0018929560624417804,0.8116578097854342,0.46628333912009284,0.40160453266331125
64,phase1,1.0,1500000.0,6000000.0,200,-165.46749999999997,-166.17275,165.4675,0.28375,0.67,1.656305746436119,0.009711149946919509,0.8528848851010913,0.4670724208865847,0.43381822024959893
65,phase1,1.0,1500000.0,6000000.0,200,-163.22500000000002,-165.78375,163.225,0.28875,0.65875,1.8885866305232049,-0.0008217076371823039,0.99577815475918,0.4499741288877669,0.49481749605564845
66,phase1,1.0,1500000.0,6000000.0,200,-165.37875,-165.57049999999998,165.37875,0.3375,0.6,2.0426533937454225,-0.006408560610864134,0.6369945406913757,0.44990342429706026,0.3098391947735633
67,phase1,1.0,1500000.0,6000000.0,200,-165.15625000000009,-165.40593749999996,165.15625,0.33125,0.60375,2.2344744369387626,-0.009420215063506649,0.5601056395542054,0.4361479842946643,0.26845186327894527
68,phase1,1.0,1500000.0,6000000.0,200,-161.14125000000004,-164.92568749999995,161.14125,0.28625,0.675,1.8016905134916306,0.0017436213259186064,0.9371203709216345,0.4100481009199506,0.468253564621721
69,phase1,1.0,1500000.0,6000000.0,200,-160.94125,-164.6778125,160.94125,0.29125,0.67,1.9836613556742668,-0.009405994189104863,1.1713810520512717,0.4100697657891682,0.5742341811280876
70,phase1,1.0,1500000.0,6000000.0,200,-160.7087499999999,-164.39306249999998,160.70875,0.2475,0.715,1.4988853822648525,0.003945116452606661,1.1403882744766416,0.40365669486068545,0.5721209659462884
71,phase1,1.0,1500000.0,6000000.0,200,-162.26874999999995,-164.20331249999998,162.26875,0.26625,0.695,1.807245469391346,-0.002999429502302692,0.7073881831907091,0.428023324126289,0.34855454734393526
72,phase1,1.0,1500000.0,6000000.0,200,-161.56499999999997,-164.06962499999997,161.565,0.2675,0.68,1.6231361182034016,-0.006481286537434373,0.5213317346005213,0.43095054016226814,0.252029828195061
73,phase1,1.0,1500000.0,6000000.0,200,-162.82875000000007,-164.09581250000002,162.82875,0.24375,0.7175,1.3864954900741577,-0.0048829373415736925,0.6315471813792274,0.4292166800726028,0.30874456908731235
74,phase1,1.0,1500000.0,6000000.0,200,-161.00874999999996,-163.8909375,161.00875,0.235,0.73375,1.5485905250906944,0.0021936981717035884,0.907165799112547,0.40670796235402423,0.4537430542210738
75,phase1,1.0,1500000.0,6000000.0,200,-163.31624999999997,-163.6398125,163.31625,0.28375,0.6925,1.6016079604625701,0.0005438300514859813,0.7770563867830095,0.4303753099271229,0.38692014735369457
76,phase1,1.0,1500000.0,6000000.0,200,-156.5537499999999,-163.29706249999998,156.55375,0.24875,0.7125,1.3947788387537003,0.002448188878285388,0.6902071485916773,0.40618743782951716,0.34552082729836303
77,phase1,1.0,1500000.0,6000000.0,200,-157.96874999999997,-162.74162499999997,157.96875,0.22125,0.745,1.3504662597179413,0.009589491412043571,0.8351712482316154,0.41035178516592297,0.4251233538878815
78,phase1,1.0,1500000.0,6000000.0,200,-163.66124999999988,-162.58418749999996,163.66125,0.2475,0.7325,1.5683460240066052,-0.0005366716622596695,0.7992678341411409,0.39258105981917607,0.3971343411221391
79,phase1,1.0,1500000.0,6000000.0,200,-160.1275,-162.3764375,160.1275,0.2725,0.67625,1.8347430847585202,0.0004997426599618935,0.41047799055065426,0.40555800852321444,0.20371094867143602
80,phase1,1.0,1500000.0,6000000.0,200,-158.43249999999995,-162.17262499999998,158.4325,0.22125,0.7525,1.4473886074125766,-0.004873509208361308,0.5049542174452827,0.39180974875177654,0.24564455010529077
81,phase1,1.0,1500000.0,6000000.0,200,-162.55999999999995,-162.08724999999998,162.56,0.2475,0.725,1.3997667111456393,-0.00019120564684271812,0.5231968774682,0.38197592326572966,0.25949735700019766
82,phase1,1.0,1500000.0,6000000.0,200,-158.0525,-161.94156249999997,158.0525,0.23375,0.75375,1.605533888489008,-0.014213327495824723,0.5485612090144839,0.3563692591020039,0.25828542977216695
83,phase1,1.0,1500000.0,6000000.0,200,-161.35624999999996,-161.58593749999994,161.35625,0.205,0.77375,1.3105980436503888,-0.010409857700800612,0.5615351938066029,0.36651951216516043,0.26852514124697163
84,phase1,1.0,1500000.0,6000000.0,200,-159.92374999999993,-161.30874999999997,159.92375,0.2575,0.71,1.7557510656118394,-0.003533246416953348,0.66670042631172,0.389520573474112,0.3278693634839285
85,phase1,1.0,1500000.0,6000000.0,200,-159.62625000000003,-161.12881249999995,159.62625,0.2725,0.6825,1.820756939649582,-0.004074762309236186,0.7364073558932259,0.4006449310552506,0.3621256926230022
86,phase1,1.0,1500000.0,6000000.0,200,-163.19749999999996,-161.01974999999996,163.1975,0.3,0.66,1.8114539989829064,-0.00805115056712003,0.5630373940581367,0.39210423046634313,0.2715070266276598
87,phase1,1.0,1500000.0,6000000.0,200,-156.35,-160.57943749999995,156.35,0.24375,0.705,1.4642169706523418,0.001489325160426753,0.3196155716265951,0.4097792570080076,0.15924821492461932
88,phase1,1.0,1500000.0,6000000.0,200,-158.29499999999987,-160.43712499999998,158.295,0.28,0.67375,1.8976883144676686,-0.003886265857588677,0.445094295555637,0.40792571221079144,0.21662125420490547
89,phase1,1.0,1500000.0,6000000.0,200,-160.79125,-160.42962499999993,160.79125,0.31,0.6375,2.0424563297629357,0.0032165927280272755,0.5256225516398748,0.4122478053683326,0.26396662857206094
90,phase1,1.0,1500000.0,6000000.0,200,-164.05249999999992,-160.5968125,164.0525,0.295,0.6675,2.0147244104743005,0.008345410316472962,0.5279407231580644,0.3795481678985414,0.27041802892372724
91,phase1,1.0,1500000.0,6000000.0,200,-159.29374999999982,-160.44806249999996,159.29375,0.2825,0.6725,1.9273078283667564,0.001965846201138837,0.44765573030426387,0.3822917214461735,0.22388225292698258
92,phase1,1.0,1500000.0,6000000.0,200,-160.75874999999996,-160.40774999999994,160.75875,0.2525,0.71625,1.7791664120554924,-0.0074225714252818195,0.3790458227906908,0.3819079434587842,0.1801908008222069
93,phase1,1.0,1500000.0,6000000.0,200,-162.42125000000001,-160.38737499999993,162.42125,0.29875,0.6425,1.9491422337293625,-0.0065130375636120634,0.8025429724227815,0.4113764564196269,0.3927015671063037
94,phase1,1.0,1500000.0,6000000.0,200,-156.95500000000015,-160.18468749999997,156.955,0.2575,0.705,1.7977870260179043,-0.0063328442296811515,0.490916839667729,0.36591853981926326,0.23729598269398725
95,phase1,1.0,1500000.0,6000000.0,200,-159.77124999999995,-160.00743749999992,159.77125,0.2825,0.66875,1.9165450583398342,-0.006054615357979422,0.5739939709504446,0.3670519483940942,0.27910711030874935
96,phase1,1.0,1500000.0,6000000.0,200,-159.56249999999997,-160.15787499999996,159.5625,0.2675,0.7025,1.708543220460415,-0.005530716008728459,0.5061190078655878,0.3456932632696061,0.24580032201040358
97,phase1,1.0,1500000.0,6000000.0,200,-161.43874999999994,-160.33137499999995,161.43875,0.22,0.75875,1.192708409279585,-0.006501838099211454,0.23834652985845292,0.36617261951877955,0.11084056459090096
98,phase1,1.0,1500000.0,6000000.0,200,-158.22875000000002,-160.05974999999995,158.22875,0.2625,0.7075,1.6324024111032487,-0.0016637825007949556,0.5688380265519732,0.33809668677193777,0.2810647462139882
99,phase1,1.0,1500000.0,6000000.0,200,-158.57875,-159.98231249999998,158.57875,0.22125,0.7625,1.312896991968155,-0.00985171546095184,0.41591075417541323,0.3479610191924231,0.19636385710466475
100,phase1,1.0,1500000.0,6000000.0,200,-160.37999999999997,-160.0796875,160.38,0.2625,0.695,1.8106268011033535,-0.006386924756779557,0.3559976809081577,0.36558052613621667,0.16978401205103313
101,phase1,1.0,1500000.0,6000000.0,200,-160.5512499999999,-159.97925,160.55125,0.24375,0.725,1.5169677394628525,0.0030545775911637713,0.4155349671131089,0.37803498691036586,0.20893188475054644
102,phase1,1.0,1500000.0,6000000.0,200,-159.83625000000004,-160.06843749999996,159.83625,0.2675,0.69875,1.5964907613396644,-0.0027905170406614032,0.5644960573741368,0.36902393329711186,0.27761239079492434
103,phase1,1.0,1500000.0,6000000.0,200,-159.19124999999997,-159.96018749999996,159.19125,0.2525,0.72125,1.584030054807663,0.007001659522453944,0.3574874759429977,0.3578906101839883,0.18395594498586088
104,phase1,1.0,1500000.0,6000000.0,200,-163.13749999999987,-160.12087499999996,163.1375,0.26875,0.70125,1.6752373987436295,-0.00953712190190951,0.312692601056326,0.3743636828093302,0.14493735959487303
105,phase1,1.0,1500000.0,6000000.0,200,-157.34375000000006,-160.00674999999995,157.34375,0.2725,0.68625,1.6698602586984634,0.010127041355839797,0.661405215660731,0.3652802414837338,0.3390032470425857
106,phase1,1.0,1500000.0,6000000.0,200,-154.66250000000005,-159.57999999999996,154.6625,0.24375,0.72,1.3170003332197666,-0.0024183602294041997,0.4326282175523894,0.3549452289229348,0.21212102104687974
107,phase1,1.0,1500000.0,6000000.0,200,-159.71750000000006,-159.74837499999998,159.7175,0.25625,0.70375,1.6568770837783813,0.01629612399708657,0.40448637980790364,0.3487192789713542,0.2167957186078032
108,phase1,1.0,1500000.0,6000000.0,200,-159.33875000000003,-159.80056249999998,159.33875,0.2275,0.7475,1.3145360630750655,0.0021008185022288843,0.3398262553271793,0.3617629316591081,0.17020513202407442
109,phase1,1.0,1500000.0,6000000.0,200,-161.96249999999995,-159.85912499999998,161.9625,0.2475,0.69875,1.679326187223196,0.0007081776635632629,0.44448056497744154,0.34893115432489485,0.22120380357262634
110,phase1,1.0,1500000.0,6000000.0,200,-157.29124999999993,-159.5210625,157.29125,0.2675,0.725,1.5317507699131965,-0.0015525256527499074,0.4830220391352971,0.33077205291816164,0.23830463364720345
111,phase1,1.0,1500000.0,6000000.0,200,-153.68124999999998,-159.24043749999998,153.68125,0.18625,0.7875,1.204327228218317,-0.01714570421193327,0.7160613884528478,0.2830299163858096,0.33946984270144076
112,phase1,1.0,1500000.0,6000000.0,200,-157.53375000000005,-159.0791875,157.53375,0.22,0.76125,1.2747240668535234,-0.007709540027592864,0.39565296861387433,0.32415048210393815,0.18849619260678688
113,phase1,1.0,1500000.0,6000000.0,200,-157.34124999999986,-158.8251875,157.34125,0.2575,0.70125,1.741189652979374,0.009119489185866855,0.460832464553061,0.33999129065445494,0.23783576319969835
114,phase1,1.0,1500000.0,6000000.0,200,-160.07999999999996,-158.9814375,160.08,0.23,0.7425,1.554725367873907,-0.004847070002662284,0.4745709385190691,0.33421759449300315,0.2307673106413512
115,phase1,1.0,1500000.0,6000000.0,200,-157.11874999999992,-158.84881249999998,157.11875,0.245,0.71875,1.4676275254786015,-0.0034932605256991728,0.37679541607697803,0.3304083106063661,0.1832524041334788
116,phase1,1.0,1500000.0,6000000.0,200,-158.355,-158.7884375,158.355,0.21625,0.76,1.4119688108563424,0.0012709455165479863,0.39465619233392535,0.30771903196970624,0.19706044789581073
117,phase1,1.0,1500000.0,6000000.0,200,-160.13624999999993,-158.7233125,160.13625,0.25625,0.705,1.4419876858592033,-8.001333723465602e-05,0.621616848167919,0.33913146385124754,0.30903275550476145
118,phase1,1.0,1500000.0,6000000.0,200,-158.12249999999997,-158.718,158.1225,0.28625,0.67125,1.9888285541534423,-0.010265777397546031,0.5616418116149449,0.3097633591720036,0.26900631051865365
119,phase1,1.0,1500000.0,6000000.0,200,-159.9074999999999,-158.78443749999997,159.9075,0.23875,0.74,1.4813425114750862,0.012916803459769912,0.6578978392339888,0.2816862616510618,0.3404572916527589
120,phase1,1.0,1500000.0,6000000.0,200,-161.01375,-158.81612499999997,161.01375,0.26125,0.7075,1.583316895365715,-0.006218419986821357,0.7001869990712121,0.27190121440660386,0.3425155736151196
121,phase1,1.0,1500000.0,6000000.0,200,-157.07624999999996,-158.64237499999996,157.07625,0.25,0.72625,1.5119274884462357,-0.00247635524941697,0.48414351968538194,0.29510153226909186,0.238119894283868
122,phase1,1.0,1500000.0,6000000.0,200,-160.24124999999998,-158.662625,160.24125,0.19875,0.795,1.19469506457448,-0.02021369377949408,0.5312577173823402,0.27794502746491206,0.2440254416848932
123,phase1,1.0,1500000.0,6000000.0,200,-155.57374999999996,-158.48174999999998,155.57375,0.24875,0.72125,1.5376543068885804,-0.0015895548830961897,0.42801049493608023,0.2797065895228159,0.2110171601442354
124,phase1,1.0,1500000.0,6000000.0,200,-158.10875000000004,-158.2303125,158.10875,0.18875,0.80625,1.1083448481559754,0.0059680162618557615,1.8839857478936513,0.24049816067729676,0.9467584008262271
125,phase1,1.0,1500000.0,6000000.0,200,-157.02874999999995,-158.21456249999997,157.02875,0.21875,0.7625,1.4870036260783672,-0.012248349021233264,0.8248106177364077,0.25075542217209223,0.3989031845260234
126,phase1,1.0,1500000.0,6000000.0,200,-161.31874999999994,-158.54737499999996,161.31875,0.2525,0.72625,1.6617243283987044,-0.002373891350414072,1.2468821434747606,0.27464344955625986,0.6196939643649828
127,phase1,1.0,1500000.0,6000000.0,200,-156.18000000000004,-158.37049999999994,156.18,0.24875,0.725,1.481836774945259,0.00583951614264931,0.5213355422019958,0.29403810806217645,0.26503709539593684
128,phase1,1.0,1500000.0,6000000.0,200,-153.2425,-158.06568749999994,153.2425,0.225,0.76,1.3504981446266173,-0.0044557565734499975,0.7432348887835231,0.2836217092616217,0.3657435791433922
129,phase1,1.0,1500000.0,6000000.0,200,-160.6774999999999,-158.00143749999995,160.6775,0.24625,0.72625,1.4778821133077145,-0.010458962548346747,0.5277018866368702,0.30110905851636616,0.25188643684876816
130,phase1,1.0,1500000.0,6000000.0,200,-157.70749999999992,-158.02224999999993,157.7075,0.23125,0.75375,1.3899349172413349,0.016316038733791737,1.086299446367082,0.26105638274124693,0.5581604785152844
131,phase1,1.0,1500000.0,6000000.0,200,-158.65750000000008,-158.27106249999997,158.6575,0.24125,0.7425,1.6129455955326557,0.01189597456582955,0.9685885679154169,0.26163558945769355,0.49488207910742077
132,phase1,1.0,1500000.0,6000000.0,200,-155.93249999999998,-158.19099999999997,155.9325,0.26625,0.69875,1.666543307453394,0.0006822374693694569,1.1250869688533602,0.30290656643254416,0.5617111910666738
133,phase1,1.0,1500000.0,6000000.0,200,-159.16249999999994,-158.2820625,159.1625,0.3025,0.64875,1.9515068046748638,0.0032654390892102605,1.0416463641893297,0.3051193817740395,0.5225630223396278
134,phase1,1.0,1500000.0,6000000.0,200,-161.48375000000004,-158.35224999999997,161.48375,0.28875,0.66375,1.9148641450703143,-0.007177362717421991,0.9634970227877299,0.30340364078680676,0.473054129807722
135,phase1,1.0,1500000.0,6000000.0,200,-160.66999999999996,-158.5298125,160.67,0.325,0.62375,1.982834184616804,-0.010035853034683637,0.8794461687405905,0.33764556688921793,0.4279990008189565
136,phase1,1.0,1500000.0,6000000.0,200,-158.20999999999995,-158.5225625,158.21,0.2875,0.69125,1.7460711896419525,-0.001219463756396657,0.6309368354933602,0.3001087893332754,0.31274840803373427
137,phase1,1.0,1500000.0,6000000.0,200,-156.78749999999997,-158.355125,156.7875,0.27,0.6975,1.8555176596343517,-0.013190108628588774,0.42674618923947927,0.302956807471457,0.19866820114354292
138,phase1,1.0,1500000.0,6000000.0,200,-160.04374999999996,-158.4511875,160.04375,0.23375,0.74375,1.53122561737895,-0.014673891100322916,1.7679978878725142,0.29110425284930636,0.867869533598423
