episode,step,target_agent_id,nano_action,teacher_action_target,action_match,repeat_pred,reward,delay,drop,offload_rate,nano_infer_ms,round_trip_ms,other_policy,joint_actions
0,103,0,1,1,1,0.932513952255249,-0.815,163.0,0.0,1.0,1.6187250000712083,10.613600024953485,student,"[1, 1, 1, 1]"
0,104,0,1,1,1,1.0047056674957275,-0.8225,164.5,0.0,1.0,0.6691190001220093,8.54299997445196,student,"[1, 1, 1, 1]"
0,105,0,1,1,1,0.9996433854103088,-0.83,166.0,0.0,1.0,1.3152240001090831,15.693800058215857,student,"[1, 1, 1, 1]"
0,106,0,1,1,1,1.0319478511810303,-0.83375,166.75,0.0,1.0,1.779874000021664,10.45280008111149,student,"[1, 1, 1, 1]"
0,107,0,1,1,1,0.9879928827285767,-0.84375,168.75,0.0,1.0,1.3089240001136204,246.61739997100085,student,"[1, 1, 1, 1]"
0,108,0,1,1,1,1.0077407360076904,-0.85375,170.75,0.0,1.0,1.703755999869827,14.096000115387142,student,"[1, 1, 1, 1]"
0,109,0,1,1,1,0.9960653781890869,-1.02,204.0,0.25,1.0,1.4720029998898099,12.47240009251982,student,"[1, 1, 1, 1]"
0,110,0,1,1,1,1.0161384344100952,-0.8675,173.5,0.0,1.0,1.265347000071415,31.046299962326884,student,"[1, 1, 1, 1]"
0,111,0,1,1,1,0.9995685815811157,-0.875,175.0,0.0,1.0,1.279509000141843,244.529299903661,student,"[1, 1, 1, 1]"
0,112,0,1,1,1,1.0015907287597656,-1.035,207.0,0.25,1.0,1.9940839999890159,16.927800024859607,student,"[1, 1, 1, 1]"
0,113,0,1,1,1,1.029475212097168,-0.88625,177.25,0.0,1.0,1.3284519998251199,174.8824999667704,student,"[1, 1, 1, 1]"
0,114,0,1,1,1,1.0470285415649414,-0.8975,179.5,0.0,1.0,1.435815999911938,140.03010001033545,student,"[1, 1, 1, 1]"
0,115,0,1,1,1,1.001100778579712,-0.90625,181.25,0.0,1.0,1.3478739999754907,36.792100057937205,student,"[1, 1, 1, 1]"
0,116,0,1,1,1,1.0146721601486206,-1.20625,241.25,0.5,1.0,1.3255890000891668,15.146099962294102,student,"[1, 1, 1, 1]"
0,117,0,1,1,1,0.9836998581886292,-0.91625,183.25,0.0,1.0,0.5438460000277701,8.303600014187396,student,"[1, 1, 1, 1]"
0,118,0,1,1,1,1.0045371055603027,-0.92375,184.75,0.0,1.0,1.3399590000062744,19.99429997522384,student,"[1, 1, 1, 1]"
0,119,0,1,1,1,1.0057737827301025,-0.93125,186.25,0.0,1.0,1.2989300000754156,13.728199992328882,student,"[1, 1, 1, 1]"
