episode,step,target_agent_id,nano_action,teacher_action_target,action_match,repeat_pred,reward,delay,drop,offload_rate,nano_infer_ms,round_trip_ms,other_policy,joint_actions
1,293,0,0,0,1,,-1.62375,324.75,0.5,0.5,1.3444560008792905,11.4911999553442,teacher,"[0, 1, 0, 1]"
1,294,0,0,0,1,,-1.62625,325.25,0.5,0.5,1.31490700005088,10.063700028695166,teacher,"[0, 0, 1, 1]"
1,295,0,0,0,1,,-0.82375,164.75,0.25,0.25,1.3114210014464334,10.449000052176416,teacher,"[0, 0, 1, 0]"
1,296,0,1,1,1,,-1.26,252.0,0.25,0.5,1.3253109991637757,74.33890004176646,teacher,"[1, 0, 1, 0]"
1,297,0,0,0,1,,-1.565,313.0,0.75,0.25,1.7861650012491737,13.976700021885335,teacher,"[0, 0, 1, 0]"
1,298,0,0,0,1,,-1.69875,339.75,0.25,0.75,1.3241340002423385,11.428499943576753,teacher,"[0, 1, 1, 1]"
1,299,0,0,0,1,,-1.5,300.0,1.0,0.0,1.3143530013621785,14.369699987582862,teacher,"[0, 0, 0, 0]"
2,0,0,1,1,1,,-0.0125,2.5,0.0,1.0,1.3170579986763187,13.991900021210313,teacher,"[1, 1, 1, 1]"
2,1,0,1,1,1,,-0.0275,5.5,0.0,1.0,1.6686409999238094,14.758500037714839,teacher,"[1, 1, 1, 1]"
2,2,0,1,1,1,,-0.0425,8.5,0.0,1.0,1.3127929996699095,11.106899939477444,teacher,"[1, 1, 1, 1]"
2,3,0,1,1,1,,-0.0575,11.5,0.0,1.0,1.3161740007490152,14.682400040328503,teacher,"[1, 1, 1, 1]"
2,4,0,1,1,1,,-0.0725,14.5,0.0,1.0,1.347700999758672,11.765400064177811,teacher,"[1, 1, 1, 1]"
2,5,0,1,1,1,,-0.0875,17.5,0.0,1.0,1.6985040001600282,63.42749996110797,teacher,"[1, 1, 1, 1]"
2,6,0,1,1,1,,-0.1025,20.5,0.0,1.0,1.978656999199302,270.2983000781387,teacher,"[1, 1, 1, 1]"
2,7,0,1,1,1,,-0.1175,23.5,0.0,1.0,1.9340199996804586,255.04490011371672,teacher,"[1, 1, 1, 1]"
2,8,0,1,1,1,,-0.12625,25.25,0.0,1.0,1.8278370007465128,89.94570001959801,teacher,"[1, 1, 1, 1]"
2,9,0,1,1,1,,-0.1375,27.5,0.0,1.0,1.4159580005070893,12.0589000871405,teacher,"[1, 1, 1, 1]"
2,10,0,1,1,1,,-0.1525,30.5,0.0,1.0,1.3754299998254282,10.200500022619963,teacher,"[1, 1, 1, 1]"
2,11,0,1,1,1,,-0.16125,32.25,0.0,1.0,1.3358390006033005,12.002200004644692,teacher,"[1, 1, 1, 1]"
2,12,0,1,1,1,,-0.16875,33.75,0.0,1.0,1.3391690008575097,10.213100002147257,teacher,"[1, 1, 1, 1]"
2,13,0,1,1,1,,-0.50625,101.25,0.25,1.0,1.3401579999481328,241.70539993792772,teacher,"[1, 1, 1, 1]"
2,14,0,1,1,1,,-0.1825,36.5,0.0,1.0,1.4129080009297468,11.942500015720725,teacher,"[1, 1, 1, 1]"
2,15,0,1,1,1,,-0.19125,38.25,0.0,1.0,1.3470440007949946,12.345799943432212,teacher,"[1, 1, 1, 1]"
2,16,0,1,1,1,,-0.195,39.0,0.0,1.0,1.3169209996704012,9.574700030498207,teacher,"[1, 1, 1, 1]"
2,17,0,1,1,1,,-0.5225,104.5,0.25,1.0,1.334505999693647,10.672700009308755,teacher,"[1, 1, 1, 1]"
2,18,0,1,1,1,,-0.2075,41.5,0.0,1.0,1.3173370007280027,11.362200020812452,teacher,"[1, 1, 1, 1]"
2,19,0,1,1,1,,-0.21625,43.25,0.0,1.0,1.3386680002440698,243.06939996313304,teacher,"[1, 1, 1, 1]"
2,20,0,1,1,1,,-0.22375,44.75,0.0,1.0,1.6297500005748589,14.094299986027181,teacher,"[1, 1, 1, 1]"
2,21,0,1,1,1,,-0.23125,46.25,0.0,1.0,1.3853860000381246,318.13490006607026,teacher,"[1, 1, 1, 1]"
2,22,0,1,1,1,,-0.5525,110.5,0.25,1.0,1.4790320001338841,83.56359996832907,teacher,"[1, 1, 1, 1]"
2,23,0,1,1,1,,-0.24125,48.25,0.0,1.0,1.452135998988524,15.659000026062131,teacher,"[1, 1, 1, 1]"
2,24,0,1,1,1,,-0.24875,49.75,0.0,1.0,1.8187580008088844,54.885399993509054,teacher,"[1, 1, 1, 1]"
2,25,0,1,1,1,,-0.56625,113.25,0.25,1.0,1.346731000012369,16.363400034606457,teacher,"[1, 1, 1, 1]"
2,26,0,1,1,1,,-0.56625,113.25,0.25,1.0,1.6928059994825162,16.99829997960478,teacher,"[1, 1, 1, 1]"
2,27,0,1,1,1,,-0.26375,52.75,0.0,1.0,1.8764030010061106,11.250599985942245,teacher,"[1, 1, 1, 1]"
2,28,0,1,1,1,,-0.27125,54.25,0.0,1.0,1.3226440005382756,11.552199954167008,teacher,"[1, 1, 1, 1]"
2,29,0,1,1,1,,-0.27875,55.75,0.0,1.0,1.3434540014714003,11.5375000750646,teacher,"[1, 1, 1, 1]"
2,30,0,1,1,1,,-0.28875,57.75,0.0,1.0,1.3183259998186259,9.992299950681627,teacher,"[1, 1, 1, 1]"
2,31,0,1,1,1,,-0.29875,59.75,0.0,1.0,1.359789999696659,11.317000025883317,teacher,"[1, 1, 1, 1]"
2,32,0,1,1,1,,-0.30875,61.75,0.0,1.0,1.3642640005855355,19.47589998599142,teacher,"[1, 1, 1, 1]"
2,33,0,1,1,1,,-0.31625,63.25,0.0,1.0,1.6713940003683092,13.69620009791106,teacher,"[1, 1, 1, 1]"
2,34,0,1,1,1,,-0.615,123.0,0.25,1.0,1.32068499988236,13.761800015345216,teacher,"[1, 1, 1, 1]"
2,35,0,1,1,1,,-0.32375,64.75,0.0,1.0,1.3148580001143273,13.405799982137978,teacher,"[1, 1, 1, 1]"
2,36,0,1,1,1,,-0.62375,124.75,0.25,1.0,1.7781520000426099,41.68489994481206,teacher,"[1, 1, 1, 1]"
2,37,0,1,1,1,,-0.33875,67.75,0.0,1.0,1.6861170006450266,21.930200047791004,teacher,"[1, 1, 1, 1]"
2,38,0,1,1,1,,-0.34625,69.25,0.0,1.0,1.325835999523406,12.031399994157255,teacher,"[1, 1, 1, 1]"
2,39,0,1,1,1,,-0.35125,70.25,0.0,1.0,2.0131020010012435,87.5484999269247,teacher,"[1, 1, 1, 1]"
2,40,0,1,1,1,,-0.645,129.0,0.25,1.0,1.3571559993579285,10.928899981081486,teacher,"[1, 1, 1, 1]"
2,41,0,1,1,1,,-0.3725,74.5,0.0,1.0,1.3466990003507817,10.481400066055357,teacher,"[1, 1, 1, 1]"
2,42,0,1,1,1,,-0.66,132.0,0.25,1.0,1.5772269998706179,8.770200074650347,teacher,"[1, 1, 1, 1]"
2,43,0,1,1,1,,-0.3825,76.5,0.0,1.0,1.318916998570785,9.269399917684495,teacher,"[1, 1, 1, 1]"
2,44,0,1,1,1,,-0.66875,133.75,0.25,1.0,1.3270330000523245,9.509399998933077,teacher,"[1, 1, 1, 1]"
2,45,0,1,1,1,,-0.39625,79.25,0.0,1.0,1.3196960007917369,11.130800005048513,teacher,"[1, 1, 1, 1]"
2,46,0,1,1,1,,-0.67625,135.25,0.25,1.0,1.3080950011499226,12.43649993557483,teacher,"[1, 1, 1, 1]"
2,47,0,1,1,1,,-0.40625,81.25,0.0,1.0,1.3052329995844048,34.336699987761676,teacher,"[1, 1, 1, 1]"
2,48,0,1,1,1,,-0.41375,82.75,0.0,1.0,1.692985000772751,58.15429997164756,teacher,"[1, 1, 1, 1]"
2,49,0,1,1,1,,-0.42375,84.75,0.0,1.0,1.435038999261451,20.443900022655725,teacher,"[1, 1, 1, 1]"
2,50,0,1,1,1,,-0.43125,86.25,0.0,1.0,1.3858220008842181,13.326099957339466,teacher,"[1, 1, 1, 1]"
2,51,0,1,1,1,,-0.7025,140.5,0.25,1.0,1.3374900008784607,14.123499975539744,teacher,"[1, 1, 1, 1]"
2,52,0,1,1,1,,-0.70625,141.25,0.25,1.0,0.6746229992131703,8.551700040698051,teacher,"[1, 1, 1, 1]"
2,53,0,1,1,1,,-0.44625,89.25,0.0,1.0,0.4777039994223742,7.8566999873146415,teacher,"[1, 1, 1, 1]"
2,54,0,1,1,1,,-0.4575,91.5,0.0,1.0,0.24686500000825617,5.560400080867112,teacher,"[1, 1, 1, 1]"
2,55,0,1,1,1,,-0.72375,144.75,0.25,1.0,0.7440789995598607,8.737900061532855,teacher,"[1, 1, 1, 1]"
2,56,0,1,1,1,,-0.46875,93.75,0.0,1.0,0.9443799990549451,7.226299960166216,teacher,"[1, 1, 1, 1]"
2,57,0,1,1,1,,-0.47625,95.25,0.0,1.0,0.6902840013935929,33.53429993148893,teacher,"[1, 1, 1, 1]"
2,58,0,1,1,1,,-0.73625,147.25,0.25,1.0,1.432958000805229,10.788099956698716,teacher,"[1, 1, 1, 1]"
2,59,0,1,1,1,,-0.48875,97.75,0.0,1.0,1.798130000679521,10.599200031720102,teacher,"[1, 1, 1, 1]"
2,60,0,1,1,1,,-0.49875,99.75,0.0,1.0,1.4483060003840365,11.708699981682003,teacher,"[1, 1, 1, 1]"
2,61,0,1,1,1,,-0.50875,101.75,0.0,1.0,1.8514050007070182,9.931899956427515,teacher,"[1, 1, 1, 1]"
2,62,0,1,1,1,,-0.51875,103.75,0.0,1.0,1.3645430008182302,11.830299976281822,teacher,"[1, 1, 1, 1]"
2,63,0,1,1,1,,-0.77,154.0,0.25,1.0,1.3386350001383107,16.550099942833185,teacher,"[1, 1, 1, 1]"
2,64,0,1,1,1,,-0.53375,106.75,0.0,1.0,1.3960190008219797,16.449299990199506,teacher,"[1, 1, 1, 1]"
2,65,0,1,1,1,,-0.54,108.0,0.0,1.0,1.3349929995456478,12.320399982854724,teacher,"[1, 1, 1, 1]"
2,66,0,1,1,1,,-0.54375,108.75,0.0,1.0,1.3314549996721325,11.097999988123775,teacher,"[1, 1, 1, 1]"
2,67,0,1,1,1,,-0.55375,110.75,0.0,1.0,1.3350970002647955,43.41250006109476,teacher,"[1, 1, 1, 1]"
2,68,0,1,1,1,,-0.795,159.0,0.25,1.0,1.512819000708987,9.931499953381717,teacher,"[1, 1, 1, 1]"
2,69,0,1,1,1,,-0.5675,113.5,0.0,1.0,1.444352001271909,18.56160000897944,teacher,"[1, 1, 1, 1]"
2,70,0,1,1,1,,-0.57875,115.75,0.0,1.0,1.426246999471914,108.39289997238666,teacher,"[1, 1, 1, 1]"
2,71,0,1,1,1,,-0.585,117.0,0.0,1.0,1.4738190002390184,208.44809990376234,teacher,"[1, 1, 1, 1]"
2,72,0,1,1,1,,-0.5925,118.5,0.0,1.0,1.4060789999348344,13.274199911393225,teacher,"[1, 1, 1, 1]"
2,73,0,1,1,1,,-0.82625,165.25,0.25,1.0,1.61382400074217,45.90180004015565,teacher,"[1, 1, 1, 1]"
2,74,0,1,1,1,,-0.60625,121.25,0.0,1.0,1.3383929999690736,15.987099963240325,teacher,"[1, 1, 1, 1]"
2,75,0,1,1,1,,-0.6175,123.5,0.0,1.0,1.3275190012791427,24.503800086677074,teacher,"[1, 1, 1, 1]"
2,76,0,1,1,1,,-0.62625,125.25,0.0,1.0,1.3215359995228937,11.122699943371117,teacher,"[1, 1, 1, 1]"
2,77,0,1,1,1,,-0.6375,127.5,0.0,1.0,1.3307970002642833,81.6315000411123,teacher,"[1, 1, 1, 1]"
2,78,0,1,1,1,,-0.645,129.0,0.0,1.0,1.390368001011666,246.39920005574822,teacher,"[1, 1, 1, 1]"
2,79,0,1,1,1,,-0.6475,129.5,0.0,1.0,1.5210069996101083,11.064799968153238,teacher,"[1, 1, 1, 1]"
2,80,0,1,1,1,,-0.655,131.0,0.0,1.0,1.4224679998733336,11.75810000859201,teacher,"[1, 1, 1, 1]"
2,81,0,1,1,1,,-0.87,174.0,0.25,1.0,0.6545509986608522,9.09860001411289,teacher,"[1, 1, 1, 1]"
2,82,0,1,1,1,,-0.66875,133.75,0.0,1.0,1.3653950009029359,20.097000058740377,teacher,"[1, 1, 1, 1]"
2,83,0,1,1,1,,-0.67625,135.25,0.0,1.0,0.6955479984753765,105.1059999736026,teacher,"[1, 1, 1, 1]"
2,84,0,1,1,1,,-0.88625,177.25,0.25,1.0,1.3764769992121728,100.24469997733831,teacher,"[1, 1, 1, 1]"
2,85,0,1,1,1,,-0.68625,137.25,0.0,1.0,1.3528559993574163,11.392400017939508,teacher,"[1, 1, 1, 1]"
2,86,0,1,1,1,,-0.69125,138.25,0.0,1.0,1.3341779995243996,84.91719991434366,teacher,"[1, 1, 1, 1]"
2,87,0,1,1,1,,-0.8975,179.5,0.25,1.0,1.4082649995543761,37.41790005005896,teacher,"[1, 1, 1, 1]"
2,88,0,1,1,1,,-0.70125,140.25,0.0,1.0,1.779996999175637,10.709099937230349,teacher,"[1, 1, 1, 1]"
2,89,0,1,1,1,,-0.7125,142.5,0.0,1.0,1.6611160008324077,50.582900061272085,teacher,"[1, 1, 1, 1]"
2,90,0,1,1,1,,-0.72125,144.25,0.0,1.0,2.0361779988888884,20.382899907417595,teacher,"[1, 1, 1, 1]"
2,91,0,1,1,1,,-0.72875,145.75,0.0,1.0,1.3484330011124257,12.299900059588253,teacher,"[1, 1, 1, 1]"
2,92,0,1,1,1,,-0.73875,147.75,0.0,1.0,1.3328779987205053,10.567100020125508,teacher,"[1, 1, 1, 1]"
2,93,0,1,1,1,,-0.745,149.0,0.0,1.0,1.314369001192972,11.290399939753115,teacher,"[1, 1, 1, 1]"
2,94,0,1,1,1,,-0.935,187.0,0.25,1.0,1.5651989997422788,271.00780000910163,teacher,"[1, 1, 1, 1]"
2,95,0,1,1,1,,-1.12625,225.25,0.5,1.0,1.4305519998742966,11.231100070290267,teacher,"[1, 1, 1, 1]"
2,96,0,1,1,1,,-0.9425,188.5,0.25,1.0,1.699274000202422,58.87800001073629,teacher,"[1, 1, 1, 1]"
2,97,0,1,1,1,,-0.76375,152.75,0.0,1.0,1.4935580002202187,11.086099897511303,teacher,"[1, 1, 1, 1]"
2,98,0,1,1,1,,-0.77,154.0,0.0,1.0,0.9646959988458548,27.24069997202605,teacher,"[1, 1, 1, 1]"
2,99,0,1,1,1,,-1.13375,226.75,0.5,1.0,1.8386049996479414,14.687399961985648,teacher,"[1, 1, 1, 1]"
2,100,0,1,1,1,,-0.77125,154.25,0.0,1.0,1.3389320010901429,247.22639995161444,teacher,"[1, 1, 1, 1]"
2,101,0,1,1,1,,-0.77875,155.75,0.0,1.0,1.712281000436633,150.6711000110954,teacher,"[1, 1, 1, 1]"
2,102,0,1,1,1,,-0.78625,157.25,0.0,1.0,1.449698000214994,68.56639997567981,teacher,"[1, 1, 1, 1]"
2,103,0,1,1,1,,-1.145,229.0,0.5,1.0,2.173819000745425,45.57610000483692,teacher,"[1, 1, 1, 1]"
2,104,0,1,1,1,,-0.7925,158.5,0.0,1.0,1.3721249997615814,11.02320000063628,teacher,"[1, 1, 1, 1]"
2,105,0,1,1,1,,-0.8,160.0,0.0,1.0,1.379252998958691,22.678199922665954,teacher,"[1, 1, 1, 1]"
2,106,0,1,1,1,,-0.80375,160.75,0.0,1.0,2.3977979999472154,12.733699986711144,teacher,"[1, 1, 1, 1]"
2,107,0,1,1,1,,-0.98375,196.75,0.25,1.0,2.9065159997117007,13.580399914644659,teacher,"[1, 1, 1, 1]"
2,108,0,1,1,1,,-0.81625,163.25,0.0,1.0,1.7815539995353902,9.168399963527918,teacher,"[1, 1, 1, 1]"
2,109,0,1,1,1,,-0.99,198.0,0.25,1.0,1.328959000602481,10.038300068117678,teacher,"[1, 1, 1, 1]"
2,110,0,1,1,1,,-0.8275,165.5,0.0,1.0,2.163390001442167,12.445499887689948,teacher,"[1, 1, 1, 1]"
2,111,0,1,1,1,,-0.835,167.0,0.0,1.0,0.6748599989805371,43.84669999126345,teacher,"[1, 1, 1, 1]"
2,112,0,1,1,1,,-0.8425,168.5,0.0,1.0,1.32531800045399,252.71409994456917,teacher,"[1, 1, 1, 1]"
2,113,0,1,1,1,,-1.0125,202.5,0.25,1.0,1.368864999676589,24.057400063611567,teacher,"[1, 1, 1, 1]"
2,114,0,1,1,1,,-0.85375,170.75,0.0,1.0,2.837625001120614,39.54679996240884,teacher,"[1, 1, 1, 1]"
2,115,0,1,1,1,,-0.86375,172.75,0.0,1.0,1.8299410003237426,10.619800072163343,teacher,"[1, 1, 1, 1]"
2,116,0,1,1,1,,-1.02875,205.75,0.25,1.0,1.3583039999502944,71.19400007650256,teacher,"[1, 1, 1, 1]"
2,117,0,1,1,1,,-1.03125,206.25,0.25,1.0,1.7996070000663167,11.655600043013692,teacher,"[1, 1, 1, 1]"
2,118,0,1,1,1,,-0.8825,176.5,0.0,1.0,1.3720389997615712,11.471100035123527,teacher,"[1, 1, 1, 1]"
2,119,0,1,1,1,,-0.89125,178.25,0.0,1.0,1.344099999187165,51.3204000890255,teacher,"[1, 1, 1, 1]"
2,120,0,1,1,1,,-0.89625,179.25,0.0,1.0,1.3882200000807643,26.167600066401064,teacher,"[1, 1, 1, 1]"
2,121,0,1,1,1,,-0.90125,180.25,0.0,1.0,1.3126230005582329,97.8134999750182,teacher,"[1, 1, 1, 1]"
2,122,0,1,1,1,,-0.90625,181.25,0.0,1.0,1.8329060003452469,16.61040005274117,teacher,"[1, 1, 1, 1]"
2,123,0,1,1,1,,-0.91125,182.25,0.0,1.0,1.4240680011425866,14.26339999306947,teacher,"[1, 1, 1, 1]"
2,124,0,1,1,1,,-0.91875,183.75,0.0,1.0,1.3390539988904493,10.500999982468784,teacher,"[1, 1, 1, 1]"
2,125,0,1,1,1,,-0.92875,185.75,0.0,1.0,2.212504999988596,12.52089999616146,teacher,"[1, 1, 1, 1]"
2,126,0,1,1,1,,-1.0775,215.5,0.25,1.0,1.7355089985358063,13.306599925272167,teacher,"[1, 1, 1, 1]"
2,127,0,1,1,1,,-0.94375,188.75,0.0,1.0,1.5814530015632045,28.18030002526939,teacher,"[1, 1, 1, 1]"
2,128,0,1,1,1,,-0.95375,190.75,0.0,1.0,1.828170999942813,13.718100031837821,teacher,"[1, 1, 1, 1]"
2,129,0,1,1,1,,-1.09875,219.75,0.25,1.0,1.3627260013890918,14.310300000943244,teacher,"[1, 1, 1, 1]"
2,130,0,1,1,1,,-0.97125,194.25,0.0,1.0,1.3759409994236194,10.773199959658086,teacher,"[1, 1, 1, 1]"
2,131,0,1,1,1,,-1.1075,221.5,0.25,1.0,2.0486149987846147,15.077200019732118,teacher,"[1, 1, 1, 1]"
2,132,0,1,1,1,,-0.98375,196.75,0.0,1.0,1.3098660001560347,244.72790001891553,teacher,"[1, 1, 1, 1]"
2,133,0,1,1,1,,-1.1175,223.5,0.25,1.0,2.0815759999095462,34.27980002015829,teacher,"[1, 1, 1, 1]"
2,134,0,1,1,1,,-1.11875,223.75,0.25,1.0,1.7332950010313652,64.98739996459335,teacher,"[1, 1, 1, 1]"
2,135,0,1,1,1,,-1.0025,200.5,0.0,1.0,1.3526509992516367,11.112999985925853,teacher,"[1, 1, 1, 1]"
2,136,0,1,1,1,,-1.01,202.0,0.0,1.0,1.354887999696075,13.430199935100973,teacher,"[1, 1, 1, 1]"
2,137,0,1,1,1,,-1.13625,227.25,0.25,1.0,0.5093120016681496,9.202899993397295,teacher,"[1, 1, 1, 1]"
2,138,0,1,1,1,,-1.14125,228.25,0.25,1.0,2.1067069992568577,46.55349999666214,teacher,"[1, 1, 1, 1]"
2,139,0,1,1,1,,-1.145,229.0,0.25,1.0,1.750308001646772,19.996899995021522,teacher,"[1, 1, 1, 1]"
2,140,0,1,1,1,,-1.0375,207.5,0.0,1.0,1.738966000630171,96.66909999214113,teacher,"[1, 1, 1, 1]"
2,141,0,1,1,1,,-1.0525,210.5,0.0,1.0,1.4452619998337468,15.673300018534064,teacher,"[1, 1, 1, 1]"
2,142,0,1,1,1,,-1.06375,212.75,0.0,1.0,1.6926080006669508,80.65850008279085,teacher,"[1, 1, 1, 1]"
2,143,0,1,1,1,,-0.8075,161.5,0.0,0.75,1.7876129986689193,18.56330002192408,teacher,"[1, 1, 0, 1]"
2,144,0,1,1,1,,-1.07375,214.75,0.0,1.0,1.3816829996358138,13.888500048778951,teacher,"[1, 1, 1, 1]"
2,145,0,1,1,1,,-1.08125,216.25,0.0,1.0,1.6365200008294778,41.119699948467314,teacher,"[1, 1, 1, 1]"
2,146,0,1,1,1,,-1.08875,217.75,0.0,1.0,1.7976550007006153,14.081399887800217,teacher,"[1, 1, 1, 1]"
2,147,0,1,1,1,,-1.09875,219.75,0.0,1.0,1.4306419998320052,20.575600094161928,teacher,"[1, 1, 1, 1]"
2,148,0,1,1,1,,-1.10875,221.75,0.0,1.0,1.6199749989027623,14.24249995034188,teacher,"[1, 1, 1, 1]"
2,149,0,1,1,1,,-0.93625,187.25,0.25,0.75,1.7511410005681682,9.36649995855987,teacher,"[1, 1, 1, 0]"
2,150,0,1,1,1,,-1.11625,223.25,0.0,1.0,1.3190909994591493,10.61859994661063,teacher,"[1, 1, 1, 1]"
2,151,0,1,1,1,,-1.12375,224.75,0.0,1.0,1.3329320008779177,12.285199947655201,teacher,"[1, 1, 1, 1]"
2,152,0,1,1,1,,-1.22375,244.75,0.25,1.0,3.486411998892436,13.708200072869658,teacher,"[1, 1, 1, 1]"
2,153,0,1,1,1,,-1.13875,227.75,0.0,1.0,1.312848999077687,13.167099910788238,teacher,"[1, 1, 1, 1]"
2,154,0,1,1,1,,-1.235,247.0,0.25,1.0,3.2448410001961747,17.365199979394674,teacher,"[1, 1, 1, 1]"
2,155,0,1,1,1,,-1.15375,230.75,0.0,1.0,1.6168540005310206,20.719800028018653,teacher,"[1, 1, 1, 1]"
2,156,0,1,1,1,,-1.16125,232.25,0.0,1.0,1.3081140004942426,11.273899930529296,teacher,"[1, 1, 1, 1]"
2,157,0,1,1,1,,-1.16625,233.25,0.0,1.0,0.6676880002487451,37.87730005569756,teacher,"[1, 1, 1, 1]"
2,158,0,1,1,1,,-1.1775,235.5,0.0,1.0,3.3034259995474713,44.03029999230057,teacher,"[1, 1, 1, 1]"
2,159,0,1,1,1,,-1.18875,237.75,0.0,1.0,1.3476029998855665,41.86379991006106,teacher,"[1, 1, 1, 1]"
2,160,0,1,1,1,,-1.19875,239.75,0.0,1.0,1.332671999989543,21.680000005289912,teacher,"[1, 1, 1, 1]"
2,161,0,1,1,1,,-1.205,241.0,0.0,1.0,1.3338680000742897,18.110199947841465,teacher,"[1, 1, 1, 1]"
2,162,0,1,1,1,,-1.2125,242.5,0.0,1.0,1.3354809998418204,10.509900050237775,teacher,"[1, 1, 1, 1]"
2,163,0,1,1,1,,-1.22125,244.25,0.0,1.0,3.012376000697259,12.920300010591745,teacher,"[1, 1, 1, 1]"
2,164,0,1,1,1,,-1.22625,245.25,0.0,1.0,1.3492159996530972,9.66600002720952,teacher,"[1, 1, 1, 1]"
2,165,0,1,1,1,,-1.2375,247.5,0.0,1.0,1.3513499998225598,10.671500000171363,teacher,"[1, 1, 1, 1]"
2,166,0,1,1,1,,-1.3125,262.5,0.25,1.0,1.362379000056535,10.485799983143806,teacher,"[1, 1, 1, 1]"
2,167,0,1,1,1,,-1.00625,201.25,0.25,0.75,2.3783880005794344,21.173299988731742,teacher,"[1, 1, 0, 1]"
2,168,0,1,1,1,,-1.2625,252.5,0.0,1.0,2.890562000175123,217.67949999775738,teacher,"[1, 1, 1, 1]"
2,169,0,1,1,1,,-0.96,192.0,0.0,0.75,1.370046000374714,11.222500004805624,teacher,"[1, 1, 1, 0]"
2,170,0,1,1,1,,-0.9625,192.5,0.0,0.75,1.3421580006252043,13.374100090004504,teacher,"[1, 1, 0, 1]"
2,171,0,1,1,1,,-0.66125,132.25,0.0,0.5,3.383542998562916,13.111299951560795,teacher,"[1, 1, 0, 0]"
2,172,0,1,1,1,,-1.28875,257.75,0.0,1.0,1.5230650005833013,31.67990001384169,teacher,"[1, 1, 1, 1]"
2,173,0,1,1,1,,-0.99125,198.25,0.0,0.75,1.3511069992091507,19.681099918670952,teacher,"[1, 1, 0, 1]"
2,174,0,1,1,1,,-0.69,138.0,0.0,0.5,1.3247280003270134,11.68400002643466,teacher,"[1, 1, 0, 0]"
2,175,0,1,1,1,,-1.3125,262.5,0.0,1.0,1.3160390008124523,52.01920005492866,teacher,"[1, 1, 1, 1]"
2,176,0,0,0,1,,-0.73125,146.25,0.25,0.25,1.431544998922618,44.11360004451126,teacher,"[0, 1, 0, 0]"
2,177,0,0,0,1,,-1.00125,200.25,0.0,0.75,3.2996709996950813,43.21150004398078,teacher,"[0, 1, 1, 1]"
2,178,0,1,1,1,,-1.41375,282.75,0.5,0.5,2.076816999760922,12.481299927458167,teacher,"[1, 1, 0, 0]"
2,179,0,0,0,1,,-1.09625,219.25,0.5,0.25,0.9195729999191826,9.16380004491657,teacher,"[0, 1, 0, 0]"
2,180,0,0,0,1,,-0.73,146.0,0.25,0.25,1.754128999891691,17.273299978114665,teacher,"[0, 0, 1, 0]"
2,181,0,1,1,1,,-1.3375,267.5,0.0,1.0,1.4335740015667398,10.31169993802905,teacher,"[1, 1, 1, 1]"
2,182,0,1,1,1,,-1.0675,213.5,0.25,0.5,0.6367909991240595,97.41909999866039,teacher,"[1, 1, 0, 0]"
2,183,0,0,0,1,,-1.07125,214.25,0.25,0.5,1.3435100008791778,9.665100020356476,teacher,"[0, 1, 1, 0]"
2,184,0,0,0,1,,-1.1075,221.5,0.5,0.25,1.4823250003246358,11.949299951083958,teacher,"[0, 1, 0, 0]"
2,185,0,0,0,1,,-1.115,223.0,0.5,0.25,1.3139580005372409,10.124000022187829,teacher,"[0, 1, 0, 0]"
2,186,0,0,0,1,,-1.4625,292.5,0.75,0.25,0.6433999988075811,63.49670002236962,teacher,"[0, 1, 0, 0]"
2,187,0,0,0,1,,-1.3875,277.5,0.25,0.75,1.6903930008993484,45.86280009243637,teacher,"[0, 1, 1, 1]"
2,188,0,0,0,1,,-1.46375,292.75,0.75,0.25,1.7293109995080158,56.469100061804056,teacher,"[0, 1, 0, 0]"
2,189,0,0,0,1,,-1.4275,285.5,0.5,0.5,1.434406000043964,11.46599999628961,teacher,"[0, 1, 0, 1]"
2,190,0,1,1,1,,-1.3925,278.5,0.25,0.75,0.6957410005270503,9.625800070352852,teacher,"[1, 1, 0, 1]"
2,191,0,1,1,1,,-1.43125,286.25,0.5,0.5,1.322803000221029,10.512899956665933,teacher,"[1, 1, 0, 0]"
2,192,0,1,1,1,,-1.36875,273.75,0.0,1.0,1.7606330002308823,11.722699971869588,teacher,"[1, 1, 1, 1]"
2,193,0,0,0,1,,-0.73,146.0,0.0,0.5,1.2765999999828637,9.650500025600195,teacher,"[0, 1, 1, 0]"
2,194,0,0,0,1,,-1.44,288.0,0.5,0.5,1.3376829992921557,77.5415999814868,teacher,"[0, 1, 1, 0]"
2,195,0,0,0,1,,-1.41375,282.75,0.25,0.75,1.6092469995783176,36.27869999036193,teacher,"[0, 1, 1, 1]"
2,196,0,0,0,1,,-1.44625,289.25,0.5,0.5,1.329323000391014,44.92819996085018,teacher,"[0, 1, 1, 0]"
2,197,0,1,1,1,,-0.71125,142.25,0.0,0.5,1.6846909984451486,18.649100093171,teacher,"[1, 0, 0, 1]"
2,198,0,0,0,1,,-1.45125,290.25,0.5,0.5,0.6598480013053631,7.002400001510978,teacher,"[0, 1, 1, 0]"
2,199,0,0,0,1,,-1.4325,286.5,0.25,0.75,1.1869680001836969,90.61700000893325,teacher,"[0, 1, 1, 1]"
2,200,0,0,0,1,,-1.45875,291.75,0.5,0.5,2.4919410006987164,25.931500014849007,teacher,"[0, 1, 0, 1]"
2,201,0,1,1,1,,-1.44375,288.75,0.25,0.75,1.7371370013279375,13.791100005619228,teacher,"[1, 1, 0, 1]"
